timestamp,rrInterval,areaUp,areaDown,motion
1693565524220,750,484,3009,74
1693565524590,370,605,178,38
1693565524860,270,142,222,46
1693565525810,950,1044,3282,164
1693565526250,440,1215,588,28
1693565526950,700,3310,3185,78
1693565527310,360,274,1851,34
1693565528000,690,455,3283,86
1693565528550,550,248,825,66
1693565529330,780,794,1641,108
1693565530370,1040,2192,2074,98
1693565530670,300,256,1252,52
1693565531530,860,4342,16386,130
1693565532560,1030,35160,8448,132
1693565533240,680,3960,1473,20
1693565533920,680,1243,364,10
1693565534600,680,601,8428,34
1693565535310,710,5538,12289,110
1693565536020,710,14225,3268,24
1693565537010,990,3985,10899,16
1693565538040,1030,8071,13890,108
1693565539490,1450,21372,9058,90
1693565540650,1160,13752,8786,92
1693565541740,1090,4569,4475,18
1693565542510,770,1006,2188,66
1693565543520,1010,900,7575,72
1693565544900,1380,6209,5435,46
1693565545440,540,795,2128,8
1693565546140,700,2005,315,30
1693565547310,1170,203,26490,42
1693565548940,1630,12556,9639,96
1693565549630,690,2182,697,48
1693565550410,780,2241,2875,66
1693565551320,910,6034,3670,60
1693565552290,970,9840,1975,116
1693565552720,430,115,1304,28
1693565554150,1430,7008,2061,128
1693565555040,890,3096,5094,96
1693565555800,760,2484,378,106
1693565556560,760,493,1396,160
1693565557630,1070,629,10444,500
1693565558400,770,3236,911,252
1693565559120,720,2141,5073,98
1693565559700,420,457,2221,54
1693565560410,710,1575,384,90
1693565561040,630,580,3894,74
1693565561660,620,3557,345,68
1693565562330,670,5430,1873,106
1693565562810,480,72,4984,60
1693565563910,1100,18247,10291,148
1693565567940,510,484,929,72
1693565568480,540,667,1319,66
1693565569420,940,4844,5127,232
1693565569960,540,824,1675,66
1693565570740,780,430,2524,102
1693565571170,430,146,1744,84
1693565571840,670,3149,312,136
1693565572580,740,2603,1978,194
1693565573250,670,678,2481,164
1693565574000,750,2023,989,112
1693565574720,720,530,4082,68
1693565575470,750,1863,990,130
1693565576510,1040,1660,3279,242
1693565576960,290,1013,592,88
1693565577600,640,307,4828,144
1693565578360,760,2070,2835,118
1693565578880,520,453,564,84
1693565579340,460,1064,1287,72
1693565580210,870,4674,9922,136
1693565580890,680,9871,210,114
1693565581720,830,5541,2278,118
1693565582440,720,624,5542,164
1693565582900,460,3193,301,122
1693565583600,700,1774,1458,102
1693565584510,910,533,2551,190
1693565585150,640,2141,1663,184
1693565586020,870,3216,2573,120
1693565586700,680,2016,1511,92
1693565587370,670,1566,2035,116
1693565588100,730,2059,12940,160
1693565588780,680,3947,4953,194
1693565589200,420,316,2511,90
1693565589880,680,549,1533,116
1693565590540,660,1093,3451,158
1693565590890,350,235,750,66
1693565591570,680,1263,320,78
1693565592200,630,886,1014,202
1693565592880,680,745,433,218
1693565593240,360,106,1617,156
1693565593780,540,2836,1506,106
1693565594230,450,1443,178,102
1693565594910,680,1449,364,172
1693565595510,600,209,1355,98
1693565596190,680,657,1156,76
1693565596870,680,1834,1911,158
1693565597340,470,507,9369,82
1693565598000,660,3613,3258,92
1693565598660,660,1794,1105,140
1693565599450,790,683,2895,116
1693565600100,650,784,832,178
1693565600750,650,596,82,148
1693565601400,650,543,2035,184
1693565602200,800,816,2646,286
1693565602850,650,554,4647,130
1693565603420,570,2758,14328,364
1693565604080,660,930,5210,200
1693565604940,860,746,7569,170
1693565605480,540,1220,2487,128
1693565606280,800,4308,1569,104
1693565606820,540,5962,3675,80
1693565607180,360,379,3691,42
1693565608010,830,10427,6538,26
1693565608610,600,5104,1011,36
1693565609300,690,5953,8920,58
1693565610130,830,10141,760,34
1693565610920,790,2478,1303,8
1693565611460,540,226,2548,6
1693565615460,1780,16986,12147,66
1693565616370,910,10369,1839,26
1693565617090,720,2058,5302,4
1693565617610,520,1599,1653,4
1693565618440,830,4610,393,2
1693565619120,680,661,2334,0
1693565619820,490,140,501,0
1693565621310,1490,2211,1052,2
1693565622020,710,486,1037,4
1693565622750,730,2088,3728,18
1693565623420,670,3888,1002,20
1693565624050,630,640,1663,18
1693565624740,690,2206,2640,38
1693565625430,690,796,4422,136
1693565632420,690,634,2997,86
1693565633080,660,1086,1759,110
1693565633810,730,1759,2225,186
1693565634530,720,525,3720,122
1693565635060,530,4073,396,144
1693565635930,690,559,2126,136
1693565636270,340,313,655,30
1693565636960,690,744,1797,102
1693565637440,480,286,2089,264
1693565638160,720,4336,157,98
1693565638850,690,841,1297,146
1693565639440,590,181,1155,90
1693565640340,900,4693,2417,198
1693565640800,460,931,746,214
1693565641200,400,698,75,68
1693565641970,770,598,3318,40
1693565642450,480,949,1437,64
1693565642720,270,297,581,66
1693565643460,740,3783,2105,148
1693565644230,770,827,2681,144
1693565645010,780,2127,2428,96
1693565645750,740,1553,1890,64
1693565646630,880,1009,6741,162
1693565647330,700,3931,2359,182
1693565648090,760,4704,834,74
1693565648890,800,71,5598,92
1693565649660,770,2950,824,106
1693565650390,730,1714,1500,116
1693565651210,820,297,2133,248
1693565652100,890,5979,2013,198
1693565652790,690,2344,565,170
1693565653550,760,1890,3889,114
1693565654100,550,1684,352,104
1693565654890,650,141,1075,118
1693565655830,940,2560,2359,206
1693565656270,440,1396,263,74
1693565656880,610,1174,201,148
1693565657760,750,531,1297,198
1693565658140,380,420,390,68
1693565658870,730,1522,2082,86
1693565659780,910,1023,1981,166
1693565660110,330,692,88,44
1693565661050,710,1545,2886,116
1693565661850,800,3117,3498,126
1693565662630,780,2345,5628,208
1693565663370,740,3246,1447,138
1693565663850,480,421,1492,202
1693565664590,740,641,1521,130
1693565664970,380,298,231,84
1693565665680,710,1845,484,118
1693565666330,650,466,691,114
1693565667120,790,4770,2154,110
1693565667980,860,5671,698,140
1693565668720,740,4806,3270,272
1693565669400,680,3219,1287,160
1693565670090,690,1222,447,220
1693565670800,710,804,1830,66
1693565671520,720,853,2918,144
1693565672130,610,1943,1147,112
1693565672940,810,2010,1370,76
1693565673650,710,1665,486,76
1693565674350,700,157,983,40
1693565674830,480,360,2360,20
1693565676040,1210,8469,2470,12
1693565677070,1030,12762,15085,120
1693565677760,690,4957,7402,120
1693565678450,690,3918,1146,172
1693565678820,370,544,507,18
1693565679850,1030,7686,3079,22
1693565680520,670,184,3108,6
1693565682120,1600,15007,5970,4
1693565685080,670,3220,3160,36
1693565685510,430,333,960,0
1693565686230,720,1420,2001,2
1693565687640,1410,10576,9264,4
1693565688690,1050,22603,3246,34
1693565690230,1540,3274,8008,100
1693565696220,750,1959,5994,58
1693565697540,1320,16899,10112,56
1693565698840,1300,9577,3298,78
1693565699680,840,1213,415,2
1693565700730,1050,2830,4963,146
1693565701450,720,1737,1608,142
1693565702240,790,3142,2605,54
1693565702910,670,3348,4600,156
1693565703600,690,4254,124,126
1693565704480,740,2366,3389,144
1693565704970,490,1032,682,124
1693565705410,440,578,1564,70
1693565705970,560,2736,787,84
1693565706860,660,1138,1141,118
1693565707590,730,2466,2379,134
1693565708120,530,1373,720,154
1693565709010,890,2683,384,136
1693565709820,810,2928,6043,162
1693565710660,840,5302,5479,180
1693565711100,440,2086,272,74
1693565712020,920,4991,5886,160
1693565712460,440,1659,3028,118
1693565713380,920,12464,3642,178
1693565713680,300,694,2106,68
1693565714180,500,3070,1200,82
1693565714600,420,2259,1755,84
1693565714960,360,568,60,46
1693565715470,310,481,258,32
1693565715950,480,1228,1632,64
1693565716500,330,1130,992,74
1693565717150,650,3534,5634,152
1693565718310,650,375,2561,80
1693565719640,670,306,2778,154
1693565720350,710,2422,2627,136
1693565721010,660,1496,1357,84
1693565721570,560,1326,3843,142
1693565722690,1120,2220,1979,128
1693565723160,470,273,1653,54
1693565724100,940,1400,3822,128
1693565724780,680,1096,2101,50
1693565725460,680,782,1390,88
1693565725810,350,262,1222,116
1693565726950,1140,7747,3456,104
1693565727790,840,2773,2364,48
1693565728510,720,1419,1825,26
1693565729200,690,2797,243,34
1693565729950,750,1488,5829,24
1693565731180,1030,5127,3390,48
1693565731940,760,4597,2155,38
1693565732920,980,3876,12288,68
1693565733610,690,5367,300,16
1693565734310,700,471,2664,0
1693565735010,700,991,2626,6
1693565735540,530,264,2593,18
1693565736220,680,7324,3669,28
1693565736520,300,393,4348,82
1693565737670,1150,16220,22133,108
1693565738230,560,3909,6801,44
1693565739040,810,11983,2494,2
1693565740000,960,3304,1491,4
1693565740770,770,927,113,0
1693565741150,380,67,636,0
1693565741950,800,2656,4099,8
1693565742210,260,518,1635,12
1693565743080,870,10878,11463,58
1693565743570,490,4366,7001,16
1693565744630,1060,21977,46043,60
1693565746130,1500,73036,13137,80
1693565746910,780,8017,2649,16
1693565747280,370,2446,1435,18
1693565748050,770,11244,15723,6
1693565748740,690,12142,5484,18
1693565749240,500,3259,16145,28
1693565749710,470,7255,3412,16
1693565750320,610,2853,8717,10
1693565751770,1450,22120,10220,34
1693565752440,670,6642,7626,6
1693565752990,550,4438,2896,8
1693565753280,290,4713,6694,12
1693565754020,740,32829,15200,14
1693565763470,1200,62142,8684,50
1693565763760,290,2431,6255,10
1693565764760,1000,28640,2005,136
1693565765450,690,4173,2750,54
1693565766170,720,1572,8193,490
1693565766850,680,1673,3190,468
1693565767540,690,4778,7707,510
1693565768100,560,5347,1816,266
1693565768890,790,7828,703,478
1693565769660,770,3547,5430,324
1693565770200,540,7872,326,222
1693565770870,670,1541,1702,190
1693565771540,670,943,1013,208
1693565772200,660,324,357,108
1693565772800,600,1272,671,80
1693565773440,640,733,1414,88
1693565773710,270,124,116,44
1693565774620,910,1323,1727,200
1693565775290,670,667,1440,216
1693565775770,480,128,1053,62
1693565776380,610,784,751,96
1693565777260,880,1824,4154,246
1693565777920,660,902,1462,102
1693565778330,410,151,481,56
1693565779070,740,416,2706,160
1693565779720,650,2379,582,156
1693565780380,660,663,657,152
1693565781090,710,691,842,170
1693565781960,870,1012,1468,132
1693565782690,730,1503,2103,164
1693565783390,700,1816,1529,164
1693565784140,750,2833,738,102
1693565784820,680,632,1969,138
1693565785500,680,595,1361,160
1693565786210,710,2529,3514,132
1693565786950,740,3790,1442,94
1693565787660,710,686,5499,62
1693565788330,670,3436,2220,96
1693565789040,710,1530,3391,80
1693565789710,670,1590,1038,88
1693565790410,700,1766,1642,112
1693565791210,800,373,2353,20
1693565792550,1340,4513,1782,26
1693565793350,800,680,2921,56
1693565793990,640,2225,283,26
1693565794670,680,2656,2022,10
1693565795320,650,376,2718,4
1693565796140,820,2881,2011,8
1693565797040,900,2662,2607,2
1693565797920,880,2154,1662,2
1693565798780,860,289,6909,2
1693565799470,690,1375,3496,48
1693565800160,690,3246,19697,288
1693565801030,870,23992,12873,164
1693565801680,650,11554,571,70
1693565802350,670,1528,1222,20
1693565802960,610,660,2659,4
1693565803580,620,687,3046,0
1693565804260,680,1006,1279,0
1693565805040,780,765,4296,0
1693565805840,800,3122,111,0
1693565806640,800,517,3364,0
1693565807440,800,1505,1264,0
1693565808230,790,525,2188,2
1693565808950,720,368,1294,2
1693565809770,820,2879,7472,0
1693565810510,740,6513,306,2
1693565812130,1620,918,11313,2
1693565813830,1700,7082,5609,8
1693565814680,850,2160,1329,6
1693565815490,810,1270,2533,6
1693565816270,780,1714,1128,6
1693565817070,800,1345,8275,28
1693565818490,1420,16765,8736,82
1693565819270,780,3318,1651,50
1693565819910,640,594,3154,106
1693565826560,690,6229,142,66
1693565827340,780,1177,265,110
1693565828340,1000,3171,28596,216
1693565829120,780,3649,5178,136
1693565829900,780,1148,887,132
1693565830430,530,409,1390,66
1693565831230,800,1285,2498,104
1693565832010,780,1327,491,76
1693565832790,780,2551,2004,100
1693565833220,430,525,876,74
1693565834360,1140,6731,5060,208
1693565835130,770,486,4137,128
1693565836210,1080,4096,17392,202
1693565836980,770,1107,2644,70
1693565837820,840,181,1704,190
1693565838330,510,1714,1813,86
1693565839290,960,1575,2897,144
1693565839930,640,2007,171,104
1693565840280,350,246,340,34
1693565841020,740,647,2510,106
1693565841650,630,2478,9701,224
1693565842390,740,4517,7293,252
1693565843130,740,4237,4475,170
1693565843880,750,3950,8174,200
1693565845270,740,2295,4261,102
1693565845660,390,681,1746,64
1693565846630,970,3615,10351,114
1693565847170,540,7385,171,36
1693565848040,870,2581,4868,96
1693565848780,740,563,735,66
1693565849520,740,310,1368,126
1693565850260,740,515,2830,126
1693565850730,470,814,7597,112
1693565851460,730,3085,4306,180
1693565852530,1070,839,1949,156
1693565853160,630,201,549,140
1693565853820,660,238,1773,144
1693565854530,710,1722,150,154
1693565855190,660,168,786,100
1693565856200,1010,5050,6838,158
1693565857380,1180,8229,4170,94
1693565858110,730,1892,1338,110
1693565858700,590,475,1271,108
1693565859430,730,602,1041,96
1693565860380,950,2921,21340,146
1693565861110,730,4331,6368,74
1693565862030,920,2020,24910,118
1693565862500,470,7515,666,134
1693565863190,690,6358,2256,130
1693565863920,730,3300,292,122
1693565864380,460,159,1356,98
1693565865110,730,255,861,110
1693565865950,840,184,1101,104
1693565866430,480,591,898,80
1693565867130,700,607,343,120
1693565867560,430,1262,6682,96
1693565868260,700,737,979,102
1693565868680,420,318,523,58
1693565869420,740,2050,452,100
1693565870850,1430,1009,6343,112
1693565872210,1360,5929,3024,122
1693565872890,680,2445,805,54
1693565873690,800,1775,2310,26
1693565874990,470,96,568,8
1693565876200,1210,2683,5089,74
1693565876820,620,3321,5662,30
1693565877310,490,4620,1401,30
1693565877770,460,4733,4018,40
1693565878230,460,2567,715,36
1693565879160,930,3228,5367,70
1693565879710,550,489,1959,62
1693565881690,1980,3943,14147,104
1693565889780,590,4621,388,52
1693565890640,860,1590,886,26
1693565891340,700,197,1241,0
1693565892040,700,366,2012,0
1693565892740,700,528,1454,2
1693565893450,710,1791,1135,0
1693565894170,720,286,2257,0
1693565894940,770,1993,606,0
1693565895740,800,331,2314,0
1693565898000,2000,2308,3692,2
1693565898690,690,2280,567,4
1693565899370,680,108,1217,2
1693565900010,640,546,1725,10
1693565900780,770,3080,2874,36
1693565901550,770,2370,1091,24
1693565903050,1500,7465,2767,102
1693565903570,520,441,1588,34
1693565904560,990,3468,1117,100
1693565905310,750,219,3109,58
1693565906050,740,1182,1266,64
1693565906420,370,409,241,34
1693565906790,370,124,333,32
1693565907510,720,1503,1282,90
1693565908040,530,601,507,70
1693565908840,800,511,1079,118
1693565909580,740,1680,325,82
1693565910190,610,231,1398,82
1693565910930,740,1433,374,92
1693565911630,700,423,1355,120
1693565912510,880,1752,2292,112
1693565913290,780,895,1973,74
1693565914060,770,2007,1744,86
1693565915040,980,380,2458,168
1693565915860,820,1876,1855,182
1693565916640,780,1777,1584,104
1693565917440,800,468,2052,106
1693565918200,760,1875,727,92
1693565918860,660,462,1840,102
1693565919630,770,1078,1570,96
1693565920420,790,602,2439,110
1693565921160,740,2314,741,108
1693565921790,630,661,835,102
1693565922410,620,1126,495,190
1693565922900,490,889,258,76
1693565923380,480,376,913,64
1693565923840,460,1048,807,96
1693565924800,960,1098,876,148
1693565925540,740,907,3530,136
1693565926100,560,572,1022,104
1693565926500,400,988,282,224
1693565927250,750,1333,2377,162
1693565927680,430,144,1400,62
1693565928430,750,1099,8520,168
1693565929230,800,4956,28423,260
1693565929980,750,8115,6864,104
1693565931240,1260,968,14115,92
1693565932000,760,1505,366,70
1693565933420,1420,4023,7078,106
1693565934660,1240,3976,6915,128
1693565935370,710,3324,1216,70
1693565935880,510,981,2295,64
1693565936780,900,1615,3076,82
1693565938200,1420,3441,4150,94
1693565939020,820,3142,2189,96
1693565939840,820,3619,1836,144
1693565940490,650,263,1420,344
1693565941830,1340,8120,6767,142
1693565943450,1620,21592,7724,146
1693565944670,1220,8414,5227,126
1693565945410,740,7426,8761,130
1693565945880,470,1711,1145,90
1693565946820,940,1951,11236,118
1693565947480,660,6386,2151,92
1693565954830,330,914,8058,92
1693565955540,710,8775,5080,232
1693565956250,710,1064,989,74
1693565956680,430,214,1602,78
1693565957390,710,1465,532,46
1693565958800,1410,3585,4586,146
1693565959430,630,288,2844,84
1693565960130,700,1126,1490,68
1693565961250,1120,5036,29129,148
1693565961940,690,3013,4239,70
1693565962960,1020,1143,9133,130
1693565963640,680,2046,1402,80
1693565964350,710,2435,2802,92
1693565965030,680,768,4165,80
1693565965740,710,1060,3152,92
1693565966440,700,1219,4398,76
1693565967150,710,1213,3542,72
1693565967870,720,1203,7164,62
1693565968620,750,5565,1752,120
1693565969360,740,2713,7106,232
1693565969800,440,4317,454,82
1693565970140,340,1131,474,114
1693565970890,750,772,4944,122
1693565971530,640,1687,1050,48
1693565972390,860,1942,4177,86
1693565972680,290,818,226,34
1693565973820,1140,3493,5644,124
1693565974640,820,1938,3225,302
1693565975170,530,2337,4513,482
1693565976090,920,5392,2532,220
1693565976680,590,1350,1821,120
1693565977540,860,3883,3164,268
1693565978250,710,3541,1828,118
1693565978970,720,1985,407,106
1693565979540,570,816,1947,84
1693565980320,340,430,430,120
1693565980840,520,744,1401,72
1693565981240,400,1809,270,68
1693565982110,870,2536,3140,226
1693565982610,500,2760,286,148
1693565983320,710,579,2628,180
1693565983920,600,3972,1897,174
1693565984230,310,50,1652,118
1693565984930,700,3169,1740,120
